,001-139.99,140-239.99,240-279.99,280-289.99,290-319.99,320-389.99,390-459.99,460-519.99,520-579.99,580-629.99,680-709.99,780-799.99,800-999.99,E878-E879.9,E930-E949.9,V07-V09.99,V10-V19.99,V40-V49.99,V50-V59.99,V87-V87.99,A01,A02,A03,A04,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B05,C01,C02,C03,C05,C07,C08,C09,C10,D01,D04,D05,D07,D08,D09,D11,G01,G02,G03,G04,H01,H02,H03,H04,J01,J05,J07,L02,L04,M02,M03,N01,N02,N03,N04,N05,N06,P01,R02,R03,R05,R06,R07,S01,S03,V03,V04,V06,p00-00.99,p01-05.99,p30-34.99,p35-39.99,p42-54.99,p55-59.99,p87-99.99
D08,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.02765996680803983,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.009219988936013277,0.018439977872026555,0.0,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.018439977872026555,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
D09,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.02765996680803983,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.009219988936013277,0.018439977872026555,0.009219988936013277,0.0,0.009219988936013277,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.018439977872026555,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
D11,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.02765996680803983,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.009219988936013277,0.018439977872026555,0.009219988936013277,0.009219988936013277,0.0,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.018439977872026555,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
G01,0.009548058561425843,0.00015913430935709738,0.03437301082113304,0.005887969446212603,0.00668364099299809,0.011775938892425206,0.025461489497135583,0.0068427753023551875,0.008115849777211966,0.01782304264799491,0.011775938892425206,0.007956715467854869,0.0068427753023551875,0.001591343093570974,0.0,0.0,0.0060471037555697,0.010821133036282623,0.007479312539783577,0.0,0.011775938892425206,0.018777848504137492,0.016549968173138127,0.00031826861871419476,0.044239338001273075,0.027530235518777847,0.007956715467854869,0.007956715467854869,0.013685550604710375,0.0122533418204965,0.033895607893061744,0.017504774029280714,0.00015913430935709738,0.034691279439847234,0.03485041374920433,0.0303946530872056,0.023870146403564607,0.049013367281986,0.03294080203691916,0.003341820496499045,0.0,0.00047740292807129216,0.008434118395926163,0.010184595798854232,0.0009548058561425843,0.007956715467854869,0.015913430935709738,0.007956715467854869,0.007956715467854869,0.007956715467854869,0.0,0.0,0.008274984086569064,0.013208147676639083,0.00047740292807129216,0.00031826861871419476,0.010184595798854232,0.009070655633354551,0.042807129217059196,0.0,0.0038192234245703373,0.00015913430935709738,0.0,0.001591343093570974,0.009866327180140038,0.014322087842138766,0.045671546785486954,0.009866327180140038,0.0,0.010821133036282623,0.013049013367281986,0.00047740292807129216,0.00366008911521324,0.026098026734563972,0.002068746021642266,0.016072565245066835,0.007956715467854869,0.007956715467854869,0.007956715467854869,0.015913430935709738,0.008911521323997454,0.009866327180140038,0.0011139401654996818,0.0,0.0006365372374283895,0.012412476129853597,0.002387014640356461,0.0017504774029280714,0.012571610439210694
G02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G03,0.008180686466299129,0.00017784101013693757,0.0293437666725947,0.0040903432331495645,0.005335230304108127,0.010492619598079317,0.022941490307664947,0.00729148141561444,0.007647163435888316,0.015116485861639694,0.008180686466299129,0.004268184243286502,0.0051573892939711895,0.0017784101013693758,0.0,0.0,0.004268184243286502,0.009959096567668505,0.005513071314245065,0.0,0.011559665658900943,0.01458296283122888,0.019562511115063134,0.0005335230304108127,0.04108127334163258,0.0321892228347857,0.009247732527120755,0.009247732527120755,0.010314778587942379,0.012093188689311755,0.03378979192601814,0.014760803841365818,0.0,0.0378801351591677,0.0378801351591677,0.03325626889560733,0.02774319758136226,0.05655344122354615,0.0378801351591677,0.0035568202027387516,0.0,0.0005335230304108127,0.009781255557531567,0.009247732527120755,0.0008892050506846879,0.009247732527120755,0.01849546505424151,0.009247732527120755,0.009247732527120755,0.009247732527120755,0.009247732527120755,0.0,0.0010670460608216254,0.012804552729859506,0.0008892050506846879,0.00035568202027387515,0.009247732527120755,0.007647163435888316,0.04339320647341277,0.0,0.0019562511115063133,0.0005335230304108127,0.0,0.0017784101013693758,0.008536368486573003,0.01387159879068113,0.04410457051396052,0.008536368486573003,0.0,0.012271029699448693,0.01244887070958563,0.0005335230304108127,0.0017784101013693758,0.02489774141917126,0.0023119331317801887,0.018673306064378444,0.009247732527120755,0.009247732527120755,0.009247732527120755,0.01849546505424151,0.007825004446025253,0.008536368486573003,0.0010670460608216254,0.0,0.0007113640405477503,0.011381824648764005,0.0026676151520540637,0.0019562511115063133,0.013338075760270319
G04,0.010137581462708182,0.0003620564808110065,0.029567945932898864,0.005430847212165098,0.004948105237750422,0.009534153994689838,0.021119961380642045,0.00627564566739078,0.005792903692976104,0.018223509534153994,0.01037895244991552,0.007120444122616461,0.006396331160994449,0.0012068549360366883,0.0,0.0,0.004465363263335747,0.009775524981897175,0.005310161718561429,0.0,0.011585807385952208,0.01955104996379435,0.017378711078928313,0.00012068549360366884,0.04368814868452812,0.02920588945208786,0.008447984552256819,0.008447984552256819,0.01448225923244026,0.012792662321988897,0.03499879314506396,0.01749939657253198,0.0,0.03596427709389331,0.03572290610668598,0.031498913830557564,0.025343953656770456,0.05141202027516292,0.03439536567704562,0.004586048756939416,0.0,0.0006034274680183442,0.008810041033067826,0.010016895969104513,0.0006034274680183442,0.008447984552256819,0.016895969104513638,0.008447984552256819,0.008447984552256819,0.008447984552256819,0.010016895969104513,0.0,0.008689355539464157,0.005068790731354091,0.0003620564808110065,0.0002413709872073377,0.010016895969104513,0.008930726526671495,0.0445329471397538,0.0,0.004223992276128409,0.00012068549360366884,0.0,0.0012068549360366883,0.009534153994689838,0.013396089790007242,0.04573980207579049,0.009534153994689838,0.0,0.010499637943519189,0.013275404296403573,0.0003620564808110065,0.003017137340091721,0.02703355056722182,0.0033791938209027277,0.017258025585324643,0.008447984552256819,0.008447984552256819,0.008447984552256819,0.016895969104513638,0.009292783007482501,0.009534153994689838,0.000724112961622013,0.0,0.0004827419744146754,0.012792662321988897,0.001568911416847695,0.0026550808592807145,0.01037895244991552
H01,0.015283842794759825,0.0,0.021834061135371178,0.002183406113537118,0.002183406113537118,0.006550218340611353,0.021834061135371178,0.010917030567685589,0.021834061135371178,0.015283842794759825,0.010917030567685589,0.010917030567685589,0.013100436681222707,0.0,0.0,0.0,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.0,0.013100436681222707,0.015283842794759825,0.015283842794759825,0.004366812227074236,0.039301310043668124,0.021834061135371178,0.006550218340611353,0.006550218340611353,0.010917030567685589,0.010917030567685589,0.03275109170305677,0.017467248908296942,0.002183406113537118,0.028384279475982533,0.043668122270742356,0.03711790393013101,0.019650655021834062,0.048034934497816595,0.03275109170305677,0.006550218340611353,0.002183406113537118,0.006550218340611353,0.008733624454148471,0.008733624454148471,0.004366812227074236,0.006550218340611353,0.013100436681222707,0.006550218340611353,0.006550218340611353,0.006550218340611353,0.006550218340611353,0.0,0.010917030567685589,0.006550218340611353,0.0,0.006550218340611353,0.008733624454148471,0.0,0.04585152838427948,0.0,0.0,0.002183406113537118,0.0,0.0,0.004366812227074236,0.021834061135371178,0.039301310043668124,0.004366812227074236,0.0,0.026200873362445413,0.008733624454148471,0.0,0.004366812227074236,0.010917030567685589,0.0,0.013100436681222707,0.006550218340611353,0.017467248908296942,0.008733624454148471,0.013100436681222707,0.013100436681222707,0.008733624454148471,0.0,0.0,0.002183406113537118,0.019650655021834062,0.024017467248908297,0.0,0.024017467248908297
H02,0.018575851393188854,0.01238390092879257,0.018575851393188854,0.006191950464396285,0.0,0.006191950464396285,0.02786377708978328,0.009287925696594427,0.02476780185758514,0.015479876160990712,0.01238390092879257,0.01238390092879257,0.015479876160990712,0.0,0.0,0.0,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426,0.0,0.01238390092879257,0.01238390092879257,0.01238390092879257,0.006191950464396285,0.04024767801857585,0.018575851393188854,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.03715170278637771,0.015479876160990712,0.0030959752321981426,0.02476780185758514,0.04953560371517028,0.02786377708978328,0.018575851393188854,0.043343653250773995,0.03715170278637771,0.006191950464396285,0.0,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.01238390092879257,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.0,0.006191950464396285,0.006191950464396285,0.009287925696594427,0.0,0.006191950464396285,0.0,0.04024767801857585,0.0,0.0,0.0,0.006191950464396285,0.0,0.006191950464396285,0.02476780185758514,0.043343653250773995,0.006191950464396285,0.0,0.02476780185758514,0.006191950464396285,0.0,0.006191950464396285,0.006191950464396285,0.0,0.01238390092879257,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.01238390092879257,0.015479876160990712,0.009287925696594427,0.0,0.0,0.0,0.02786377708978328,0.034055727554179564,0.0,0.02476780185758514
H03,0.011714174150722375,0.00013015749056358194,0.039307562150201744,0.006377717037615515,0.007679291943251334,0.013015749056358194,0.030456852791878174,0.010022126773395808,0.007939606924378497,0.01952362358453729,0.017310946244956396,0.008590394377196407,0.009501496811141482,0.0013015749056358194,0.0,0.0,0.006247559547051933,0.013406221528048939,0.009501496811141482,0.0,0.011193544188468046,0.019263308603410127,0.015098268905375503,0.001692047377326565,0.04373291682936353,0.02355850579200833,0.006507874528179097,0.007679291943251334,0.018352206169465052,0.011193544188468046,0.03462189248991279,0.022517245867499674,0.0,0.02967590784849668,0.034882207471039955,0.02616165560327997,0.01952362358453729,0.042821814395418455,0.02837433294286086,0.002733307301835221,0.00013015749056358194,0.002082519849017311,0.008590394377196407,0.008330079396069244,0.0007809449433814916,0.006507874528179097,0.013015749056358194,0.006507874528179097,0.006507874528179097,0.006507874528179097,0.008330079396069244,0.0,0.00676818950930626,0.0108030717167773,0.0005206299622543278,0.0002603149811271639,0.0,0.009631654301705064,0.04776779903683457,0.0,0.0031237797735259665,0.00013015749056358194,0.0,0.0013015749056358194,0.011844331641285956,0.011844331641285956,0.04568527918781726,0.011844331641285956,0.0,0.010542756735650137,0.014577638943121177,0.0003904724716907458,0.004555512169725368,0.02603149811271639,0.001692047377326565,0.013145906546921776,0.006507874528179097,0.007158661980997006,0.006638032018742679,0.013015749056358194,0.008850709358323572,0.010412599245086555,0.0007809449433814916,0.0,0.0006507874528179097,0.013015749056358194,0.0032539372640895486,0.0014317323961994012,0.01692047377326565
H04,0.010628172588832488,0.0,0.041402284263959394,0.005710659898477157,0.009200507614213198,0.014911167512690355,0.033312182741116754,0.0074555837563451775,0.00666243654822335,0.020463197969543146,0.01649746192893401,0.00951776649746193,0.00840736040609137,0.0015862944162436548,0.0,0.0,0.0074555837563451775,0.01618020304568528,0.011421319796954314,0.0,0.00951776649746193,0.01998730964467005,0.01364213197969543,0.0,0.039815989847715734,0.025063451776649745,0.006821065989847715,0.008248730964467006,0.021890862944162436,0.012055837563451776,0.031884517766497464,0.01903553299492386,0.0,0.03156725888324873,0.03362944162436548,0.026967005076142133,0.020463197969543146,0.042988578680203046,0.027442893401015227,0.0028553299492385786,0.0,0.0,0.006821065989847715,0.008883248730964468,0.00015862944162436547,0.006821065989847715,0.01364213197969543,0.006821065989847715,0.006821065989847715,0.006821065989847715,0.009041878172588832,0.0,0.006821065989847715,0.011738578680203046,0.0,0.0,0.011738578680203046,0.0,0.04774746192893401,0.0,0.0038071065989847717,0.0,0.0,0.0015862944162436548,0.011738578680203046,0.011738578680203046,0.04901649746192893,0.011738578680203046,0.0,0.00809010152284264,0.014276649746192893,0.0,0.002696700507614213,0.029980964467005076,0.0017449238578680203,0.01364213197969543,0.006821065989847715,0.006821065989847715,0.006821065989847715,0.01364213197969543,0.0074555837563451775,0.011738578680203046,0.0009517766497461929,0.0,0.0006345177664974619,0.012214467005076142,0.0006345177664974619,0.0017449238578680203,0.01189720812182741
J01,0.011144332699103017,0.00048322309806408747,0.035758509256742475,0.00546646129684999,0.0069463320346712576,0.012231584669747214,0.02962761620005436,0.009845670623055781,0.007580562350880372,0.019087312373531454,0.014557095829180635,0.007218145027332306,0.008516807103379542,0.0012080577451602187,0.0,0.00021141010540303828,0.0061006916130591044,0.013228232309504394,0.008305396997976503,0.0,0.010208087946603848,0.0176678445229682,0.015734952130711848,0.001479870737821268,0.04152698498988252,0.025067198212074537,0.00712754069644529,0.008214792667089486,0.017698045966597204,0.010842318262812962,0.034339041406179216,0.02050678022409471,0.00021141010540303828,0.03131889704327867,0.03609072513666153,0.027634320920540002,0.02138262208933587,0.045936395759717315,0.030624263839811542,0.0038053818972546886,0.0001812086617740328,0.001812086617740328,0.008879224426927608,0.008426202772492526,0.0006040288725801093,0.00712754069644529,0.01425508139289058,0.00712754069644529,0.00712754069644529,0.00712754069644529,0.008124188336202471,0.0,0.007369152245477334,0.011144332699103017,0.0006342303162091148,0.00039261876717707107,0.011083929811845005,0.009090634532330645,0.03769140164899882,0.0,0.0027785328138685028,0.00012080577451602187,0.00012080577451602187,0.0012080577451602187,0.010691311044667934,0.011718160128054121,0.04563438132342726,0.010691311044667934,0.00021141010540303828,0.011506750022651082,0.014013469843858536,0.0002718129926610492,0.002959741475642536,0.025671227084654646,0.0021745039412883935,0.014345685723777597,0.00712754069644529,0.008244994110718492,0.007429555132735344,0.01425508139289058,0.008788620096040591,0.010087282172087826,0.0010268490833861858,0.0,0.0006644317598381203,0.013228232309504394,0.0031409501374165686,0.001993295279514361,0.016761801214098034
J05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J07,0.012486992715920915,0.0,0.032778355879292405,0.006763787721123829,0.006763787721123829,0.006763787721123829,0.019250780437044746,0.0,0.006763787721123829,0.030697190426638918,0.013527575442247659,0.019250780437044746,0.012486992715920915,0.0,0.0,0.0,0.006763787721123829,0.006763787721123829,0.006763787721123829,0.0,0.012486992715920915,0.03173777315296566,0.011446409989594173,0.0,0.04994797086368366,0.01716961498439126,0.005723204994797087,0.005723204994797087,0.02497398543184183,0.012486992715920915,0.036420395421436005,0.02497398543184183,0.0,0.029656607700312174,0.029656607700312174,0.029656607700312174,0.01716961498439126,0.03433922996878252,0.022892819979188347,0.005723204994797087,0.0,0.0,0.005723204994797087,0.012486992715920915,0.0,0.005723204994797087,0.011446409989594173,0.005723204994797087,0.005723204994797087,0.005723204994797087,0.012486992715920915,0.0,0.005723204994797087,0.018210197710718003,0.0,0.0,0.012486992715920915,0.012486992715920915,0.047866805411030174,0.0,0.0,0.0,0.0,0.0,0.012486992715920915,0.012486992715920915,0.04890738813735692,0.012486992715920915,0.0,0.005723204994797087,0.018210197710718003,0.0,0.006763787721123829,0.030697190426638918,0.005723204994797087,0.011446409989594173,0.005723204994797087,0.005723204994797087,0.005723204994797087,0.011446409989594173,0.012486992715920915,0.012486992715920915,0.0,0.0,0.0,0.018210197710718003,0.0,0.005723204994797087,0.005723204994797087
L02,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.03,0.01,0.05,0.04,0.01,0.01,0.0,0.02,0.03,0.01,0.0,0.04,0.05,0.05,0.03,0.06,0.04,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.03,0.01,0.01,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
L04,0.0,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.0,0.0,0.06976744186046512,0.0,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744
M02,0.0,0.0,0.02912621359223301,0.0,0.009708737864077669,0.019417475728155338,0.04854368932038835,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.019417475728155338,0.0,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.0,0.038834951456310676,0.038834951456310676,0.009708737864077669,0.009708737864077669,0.0,0.009708737864077669,0.02912621359223301,0.009708737864077669,0.0,0.038834951456310676,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.05825242718446602,0.038834951456310676,0.0,0.0,0.0,0.009708737864077669,0.009708737864077669,0.0,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.009708737864077669,0.009708737864077669,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.019417475728155338,0.04854368932038835,0.009708737864077669,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.02912621359223301,0.0,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.0,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.019417475728155338
M03,0.012012417330273991,0.0,0.03981643946551491,0.006478607099473613,0.007828316911863949,0.013362127142664328,0.030908354703738695,0.009852881630449454,0.007558374949385882,0.019705763260898908,0.017816169523552437,0.008773113780537184,0.00971791064921042,0.0013497098123903361,0.0,0.0,0.00634363611823458,0.013767040086381428,0.00971791064921042,0.0,0.011067620461600756,0.019300850317181806,0.01498177891753273,0.0016196517748684033,0.04346065595896882,0.023349979754352813,0.006478607099473613,0.0076933459306249155,0.018625995410986636,0.010932649480361722,0.03468754217843164,0.02281009582939668,0.0,0.02955864489134836,0.03482251315967067,0.025644486435416385,0.01943582129842084,0.04251585909029559,0.028343906060197058,0.0026994196247806723,0.0,0.0018895937373464705,0.008503171818059117,0.00823322985558105,0.0008098258874342017,0.006478607099473613,0.012957214198947227,0.006478607099473613,0.006478607099473613,0.006478607099473613,0.008368200836820083,0.0,0.006478607099473613,0.010662707517883655,0.00026994196247806724,0.00026994196247806724,0.012282359292752058,0.009987852611688487,0.0477797273586179,0.0,0.0032393035497368067,0.0,0.0,0.0013497098123903361,0.0,0.01160750438655689,0.04589013362127143,0.012282359292752058,0.0,0.009852881630449454,0.014846807936293697,0.00040491294371710083,0.004589013362127143,0.02618437036037252,0.0014846807936293696,0.012957214198947227,0.006478607099473613,0.006478607099473613,0.006478607099473613,0.012957214198947227,0.008638142799298152,0.010662707517883655,0.0008098258874342017,0.0,0.0005398839249561345,0.013362127142664328,0.0032393035497368067,0.0014846807936293696,0.016736401673640166
N01,0.008346709470304976,0.000749063670411985,0.03210272873194221,0.005029427501337613,0.005671482075976458,0.01187800963081862,0.027180310326377743,0.008774745853397539,0.009630818619582664,0.015409309791332263,0.008774745853397539,0.006206527554842162,0.00599250936329588,0.002140181915462814,0.0,0.00010700909577314071,0.004387372926698769,0.008560727661851257,0.007276618512573569,0.0,0.012413055109684323,0.017977528089887642,0.017014446227929372,0.00042803638309256285,0.04333868378812199,0.028892455858747994,0.008132691278758694,0.008132691278758694,0.009844836811128946,0.011342964151952916,0.033707865168539325,0.017014446227929372,0.00021401819154628142,0.03467094703049759,0.035955056179775284,0.03113964686998395,0.024398073836276082,0.051257356875334406,0.03424291064740503,0.00299625468164794,0.00021401819154628142,0.001177100053504548,0.00909577314071696,0.009951845906902087,0.0012841091492776886,0.008132691278758694,0.016265382557517388,0.008132691278758694,0.008132691278758694,0.008132691278758694,0.009630818619582664,0.0,0.008346709470304976,0.01187800963081862,0.001070090957731407,0.0008560727661851257,0.009737827715355805,0.007918673087212414,0.0415195291599786,0.0,0.002568218298555377,0.00010700909577314071,0.00021401819154628142,0.002140181915462814,0.009202782236490101,0.007062600321027288,0.0449438202247191,0.009202782236490101,0.00010700909577314071,0.014018191546281434,0.01187800963081862,0.0006420545746388443,0.004173354735152488,0.024826110219368647,0.0016051364365971107,0.01647940074906367,0.008132691278758694,0.009309791332263243,0.008346709470304976,0.016265382557517388,0.008453718566078117,0.009630818619582664,0.000749063670411985,0.0,0.00149812734082397,0.012520064205457464,0.0044943820224719105,0.001177100053504548,0.017442482611021937
N02,0.010216290842153704,0.0005215523853351741,0.03647798742138365,0.005368921613744439,0.007424451603006596,0.01325356649792913,0.03003528148489032,0.008712992790305261,0.007516490259242215,0.01834637214296671,0.013867157539499924,0.007240374290535358,0.007731247123791992,0.0015339776039269826,0.0,9.203865623561896e-05,0.006902899217671422,0.013652400674950146,0.00886639055069796,0.0,0.010400368154624943,0.017579383341003223,0.015585212455898143,0.0006749501457278724,0.040987881576928974,0.02644577389170118,0.007424451603006596,0.008252799509127167,0.01675103543488265,0.011382113821138212,0.03344071176560822,0.01877588587206627,0.0001227182083141586,0.03245896609909495,0.03525080533824206,0.02837858567264918,0.022273354809019787,0.047062432888479826,0.03098634759932505,0.0033747507286393617,0.0001227182083141586,0.0010124252185918085,0.008283479061205707,0.008927749654855039,0.0006749501457278724,0.007424451603006596,0.014848903206013193,0.007424451603006596,0.007424451603006596,0.007424451603006596,0.00880503144654088,0.0,0.007608528915477834,0.011627550237766529,0.0005522319374137137,0.00042951372909955516,0.010768522779567418,0.009479981592268753,0.04635680319067342,0.0,0.0028838778953827276,9.203865623561896e-05,0.00018407731247123792,0.0015339776039269826,0.010431047706703483,0.012885411872986655,0.03577235772357724,0.010431047706703483,9.203865623561896e-05,0.010921920539960116,0.01322288694585059,0.00027611596870685687,0.0028838778953827276,0.026691210308329497,0.001932811780947998,0.014971621414327351,0.007424451603006596,0.008130081300813009,0.007669888019634913,0.014848903206013193,0.008528915477834024,0.010308329498389324,0.0011965025310630465,0.0,0.0007363092498849517,0.01233317993557294,0.0026384414787544103,0.0016873753643196808,0.014726184997699034
